id_vente,produit_id,date,pays,canal,quantité,remise
17859,824,2024-07-06,Allemagne,Site web,2,16.8
17860,639,2024-06-30,Italie,Réseaux sociaux,3,8.3
17861,77,2025-05-10,Belgique,Réseaux sociaux,1,15.29
17862,234,2024-07-12,Belgique,Réseaux sociaux,1,11.63
17863,830,2024-09-30,France,Email,3,6.78
17864,586,2024-07-26,Allemagne,Email,4,15.87
17865,484,2025-01-14,Belgique,Réseaux sociaux,3,0.68
17866,464,2025-01-08,Belgique,Email,2,18.17
17867,271,2024-09-27,France,Email,1,24.65
17868,821,2024-08-03,Allemagne,Site web,1,29.98
17869,939,2025-04-15,France,Mobile app,2,27.65
17870,467,2024-07-22,France,Mobile app,2,2.69
17871,469,2025-06-09,Italie,Email,2,4.87
17872,632,2025-03-30,France,Site web,3,4.16
17873,547,2025-03-08,Allemagne,Réseaux sociaux,4,16.75
17874,719,2024-11-26,Belgique,Site web,2,1.38
17875,270,2024-09-02,Belgique,Site web,2,28.11
17876,605,2024-06-30,Italie,Mobile app,3,1.86
17877,965,2025-05-27,Allemagne,Réseaux sociaux,2,11.74
17878,378,2025-02-26,Belgique,Mobile app,2,26.82
17879,177,2025-01-21,France,Email,1,28.45
17880,274,2024-07-08,Espagne,Mobile app,2,13.96
17881,691,2024-06-18,Espagne,Site web,4,14.65
17882,641,2024-07-28,Espagne,Réseaux sociaux,4,19.09
17883,637,2024-10-24,Espagne,Réseaux sociaux,2,12.23
17884,27,2025-02-12,France,Réseaux sociaux,3,9.74
17885,576,2025-03-21,Belgique,Mobile app,2,22.18
17886,60,2024-09-30,Italie,Mobile app,1,17.86
17887,731,2024-10-03,France,Mobile app,4,14.45
17888,217,2024-11-28,Belgique,Email,1,3.02
17889,681,2024-09-16,Allemagne,Mobile app,3,2.07
17890,661,2024-09-12,Belgique,Email,1,15.32
17891,270,2024-09-08,Belgique,Mobile app,3,18.58
17892,116,2025-02-10,Belgique,Email,4,19.73
17893,245,2025-02-04,France,Site web,1,26.85
17894,660,2025-01-22,Belgique,Site web,1,24.49
17895,604,2025-04-02,Belgique,Réseaux sociaux,2,4.22
17896,85,2024-09-26,Allemagne,Site web,3,23.83
17897,599,2025-06-10,Allemagne,Réseaux sociaux,2,20.29
17898,907,2025-01-15,Espagne,Email,3,24.84
17899,632,2024-10-30,France,Réseaux sociaux,2,25.3
17900,450,2025-05-07,Belgique,Site web,4,10.37
17901,852,2024-09-14,Espagne,Email,1,7.9
17902,536,2024-08-12,Espagne,Réseaux sociaux,2,16.58
17903,887,2024-06-23,France,Email,1,8.96
17904,89,2025-01-16,Espagne,Email,3,10.49
17905,549,2025-01-27,Espagne,Site web,3,2.07
17906,854,2024-10-16,France,Email,4,29.74
17907,895,2025-04-07,Italie,Mobile app,4,9.28
17908,507,2024-09-08,Espagne,Site web,1,23.4
17909,408,2024-08-20,Allemagne,Réseaux sociaux,2,29.79
17910,271,2025-04-23,Espagne,Mobile app,4,29.07
17911,524,2025-05-01,France,Site web,1,19.02
17912,494,2024-11-10,France,Email,2,16.16
17913,607,2024-09-01,Italie,Réseaux sociaux,4,9.28
17914,448,2025-01-11,Italie,Email,1,25.85
17915,543,2025-02-09,Allemagne,Email,1,10.14
17916,949,2024-06-21,Allemagne,Réseaux sociaux,4,3.2
17917,350,2024-08-16,Espagne,Réseaux sociaux,4,8.82
17918,745,2024-07-20,Italie,Site web,4,9.45
17919,852,2025-01-22,Allemagne,Site web,3,21.55
17920,328,2025-03-29,Espagne,Email,2,5.09
17921,812,2025-02-08,Belgique,Site web,4,9.51
17922,286,2024-09-27,Espagne,Mobile app,2,2.3
17923,35,2025-04-25,Allemagne,Réseaux sociaux,1,25.45
17924,533,2024-12-20,Espagne,Email,2,21.74
17925,623,2024-08-02,Belgique,Mobile app,4,13.12
17926,488,2024-07-22,Allemagne,Mobile app,1,12.9
17927,831,2024-09-18,Espagne,Réseaux sociaux,4,4.99
17928,860,2025-05-09,Allemagne,Site web,4,11.53
17929,487,2024-11-19,Espagne,Mobile app,1,27.2
17930,145,2024-09-08,France,Email,2,4.16
17931,524,2024-09-16,Allemagne,Mobile app,2,22.95
17932,756,2024-12-10,Allemagne,Réseaux sociaux,1,1.42
17933,146,2025-02-06,Allemagne,Site web,4,9.35
17934,751,2024-08-18,Allemagne,Site web,2,25.41
17935,503,2025-05-27,Espagne,Email,2,13.35
17936,604,2024-08-21,Italie,Email,4,21.08
17937,828,2025-06-06,Espagne,Email,2,3.11
17938,835,2024-09-08,Belgique,Email,2,20.5
17939,627,2024-10-01,France,Email,3,24.57
17940,527,2024-07-26,Espagne,Mobile app,3,24.16
17941,272,2024-06-16,Espagne,Mobile app,1,13.17
17942,534,2024-09-15,Allemagne,Réseaux sociaux,1,27.12
17943,630,2025-03-02,Belgique,Site web,4,17.25
17944,881,2024-10-12,Allemagne,Mobile app,3,24.54
17945,95,2024-12-01,Allemagne,Email,1,6.4
17946,447,2025-01-26,Italie,Réseaux sociaux,3,6.31
17947,415,2025-05-15,France,Email,1,22.63
17948,257,2025-02-02,Italie,Site web,2,19.4
17949,843,2025-05-10,Allemagne,Email,2,20.29
17950,262,2024-11-12,France,Réseaux sociaux,4,7.1
17951,87,2024-12-05,Espagne,Réseaux sociaux,3,11.99
17952,905,2024-09-05,Belgique,Réseaux sociaux,3,7.75
17953,436,2024-09-13,Italie,Site web,3,2.04
17954,976,2024-07-23,Belgique,Mobile app,3,6.12
17955,830,2025-05-10,Allemagne,Mobile app,2,29.85
17956,570,2024-07-16,France,Réseaux sociaux,2,7.02
17957,742,2024-11-20,Espagne,Mobile app,3,4.78
17958,108,2025-03-18,France,Site web,4,20.91
17959,19,2024-12-04,Belgique,Email,3,18.06
17960,365,2024-12-03,Belgique,Site web,1,22.38
17961,653,2024-08-12,Espagne,Mobile app,2,19.61
17962,379,2025-03-29,Espagne,Site web,2,6.69
17963,160,2025-05-25,France,Email,3,15.03
17964,100,2024-11-11,Italie,Site web,1,5.3
17965,265,2025-05-11,France,Mobile app,4,7.61
17966,750,2025-02-08,Belgique,Email,2,29.61
17967,750,2025-04-02,France,Mobile app,1,21.86
17968,49,2024-11-09,Allemagne,Email,1,23.49
17969,677,2024-06-23,France,Réseaux sociaux,2,0.9
17970,799,2025-01-11,France,Email,2,11.46
17971,415,2025-04-08,Allemagne,Mobile app,1,16.66
17972,59,2024-09-28,Belgique,Réseaux sociaux,4,4.49
17973,183,2024-09-02,Espagne,Réseaux sociaux,1,25.46
17974,659,2025-05-23,France,Mobile app,2,4.19
17975,447,2025-03-03,Italie,Mobile app,3,19.1
17976,898,2024-12-22,Espagne,Site web,4,16.6
17977,301,2024-12-01,Italie,Mobile app,1,25.48
17978,608,2025-04-17,France,Email,2,9.35
17979,555,2025-05-20,Italie,Réseaux sociaux,1,8.52
17980,354,2025-01-04,Espagne,Site web,4,25.39
17981,769,2024-10-25,Italie,Site web,4,6.64
17982,213,2024-10-18,Italie,Site web,4,22.38
17983,189,2024-06-23,Espagne,Réseaux sociaux,4,5.73
17984,643,2024-12-25,Espagne,Site web,4,26.27
17985,347,2024-12-29,Espagne,Réseaux sociaux,2,25.17
17986,812,2025-02-09,Espagne,Réseaux sociaux,1,23.62
17987,903,2024-11-12,Allemagne,Site web,1,14.74
17988,801,2025-05-06,France,Réseaux sociaux,3,1.02
17989,137,2024-12-03,Espagne,Site web,4,3.97
17990,30,2025-02-05,Belgique,Mobile app,1,13.7
17991,146,2024-09-02,Italie,Email,4,1.31
17992,824,2024-11-06,Espagne,Mobile app,1,1.9
17993,986,2024-08-10,Espagne,Email,1,3.77
17994,468,2025-03-15,France,Réseaux sociaux,2,7.83
17995,998,2024-07-15,Espagne,Réseaux sociaux,2,22.48
17996,617,2025-02-03,Allemagne,Site web,2,1.44
17997,503,2025-05-06,Belgique,Mobile app,4,29.51
17998,799,2025-03-13,Belgique,Mobile app,4,8.21
17999,968,2025-03-07,Espagne,Réseaux sociaux,2,9.61
18000,191,2024-11-08,France,Mobile app,1,7.44
18001,471,2024-08-19,Espagne,Email,4,18.07
18002,690,2025-04-17,Italie,Réseaux sociaux,4,0.58
18003,345,2024-11-18,Belgique,Site web,3,2.81
18004,751,2024-09-03,Italie,Site web,1,2.96
18005,1,2024-09-07,Allemagne,Réseaux sociaux,1,19.94
18006,110,2024-10-15,Belgique,Réseaux sociaux,3,9.89
18007,850,2024-10-30,Belgique,Site web,3,13.12
18008,787,2024-11-19,Allemagne,Email,3,28.5
18009,883,2024-09-29,Italie,Mobile app,3,6.0
18010,894,2024-09-19,Espagne,Réseaux sociaux,3,2.11
18011,746,2025-03-19,France,Réseaux sociaux,3,13.24
18012,64,2024-10-05,Italie,Email,4,4.92
18013,756,2025-05-29,Allemagne,Site web,4,4.34
18014,53,2024-09-12,Allemagne,Réseaux sociaux,4,12.3
18015,262,2024-11-09,Allemagne,Email,2,20.09
18016,529,2025-02-03,Belgique,Réseaux sociaux,3,7.29
18017,302,2025-05-21,Espagne,Email,3,26.28
18018,968,2024-12-14,Belgique,Email,3,10.87
18019,886,2024-06-24,Belgique,Site web,3,28.02
18020,234,2025-03-08,Belgique,Mobile app,4,14.77
18021,73,2025-06-13,Allemagne,Site web,3,21.8
18022,357,2025-01-19,Italie,Email,2,25.47
18023,951,2024-09-17,France,Mobile app,4,15.89
18024,603,2025-02-20,France,Mobile app,4,25.51
18025,484,2025-03-12,Espagne,Site web,4,11.34
18026,6,2024-07-10,Espagne,Site web,2,10.9
18027,710,2024-12-07,Allemagne,Réseaux sociaux,4,23.82
18028,877,2025-03-18,France,Mobile app,2,7.24
18029,708,2025-04-21,Italie,Email,1,21.51
18030,982,2024-06-23,Allemagne,Réseaux sociaux,3,2.31
18031,808,2024-11-13,Espagne,Réseaux sociaux,2,19.07
18032,859,2025-01-23,Allemagne,Réseaux sociaux,3,28.26
18033,997,2024-10-27,Espagne,Réseaux sociaux,3,13.69
18034,834,2024-11-01,France,Site web,4,12.48
18035,137,2024-11-09,Allemagne,Mobile app,4,16.22
18036,779,2024-06-22,Belgique,Réseaux sociaux,2,21.59
18037,404,2024-12-22,Espagne,Mobile app,2,10.77
18038,628,2024-12-01,Belgique,Email,4,0.0
18039,555,2025-03-23,Espagne,Mobile app,3,15.06
18040,743,2024-12-04,Belgique,Site web,4,12.58
18041,570,2025-06-03,France,Mobile app,3,15.98
18042,206,2024-11-26,France,Email,1,21.46
18043,410,2024-07-19,Italie,Email,2,8.5
18044,806,2024-12-01,Italie,Réseaux sociaux,4,15.16
18045,606,2024-09-22,Italie,Email,3,7.6
18046,36,2024-10-28,Allemagne,Réseaux sociaux,1,13.78
18047,230,2024-09-11,Espagne,Site web,3,10.34
18048,227,2024-09-27,Allemagne,Site web,2,11.07
18049,695,2024-11-04,Italie,Site web,4,17.38
18050,262,2025-06-04,Espagne,Mobile app,3,20.69
18051,131,2024-09-23,Allemagne,Email,2,0.38
18052,577,2024-12-17,France,Email,4,26.3
18053,892,2024-08-15,Espagne,Email,1,10.93
18054,448,2024-08-19,Italie,Réseaux sociaux,3,19.31
18055,186,2024-09-08,France,Réseaux sociaux,4,3.67
18056,629,2025-05-12,Espagne,Site web,4,17.14
18057,186,2025-01-28,Allemagne,Email,4,20.35
18058,274,2025-02-20,Italie,Mobile app,2,4.72
18059,663,2025-01-01,Allemagne,Mobile app,1,27.36
18060,352,2025-02-02,France,Site web,1,22.72
18061,413,2025-01-07,France,Réseaux sociaux,2,16.02
18062,151,2025-04-25,France,Réseaux sociaux,3,4.98
18063,384,2024-08-30,Espagne,Réseaux sociaux,2,25.97
18064,36,2025-05-09,Italie,Site web,1,2.06
18065,326,2024-06-29,France,Site web,2,3.46
18066,465,2024-11-10,Allemagne,Email,1,20.95
18067,466,2024-11-03,Italie,Email,1,7.62
18068,95,2024-07-03,Allemagne,Email,1,13.78
18069,134,2025-04-06,Allemagne,Mobile app,1,16.17
18070,162,2024-09-11,France,Mobile app,3,13.75
18071,556,2024-07-19,Italie,Email,1,2.52
18072,300,2025-03-16,Belgique,Mobile app,4,22.12
18073,795,2025-06-05,Espagne,Mobile app,4,7.2
18074,356,2024-08-15,Belgique,Réseaux sociaux,1,22.16
18075,240,2024-07-20,Espagne,Réseaux sociaux,1,25.96
18076,564,2025-02-09,Italie,Site web,2,16.09
18077,938,2025-03-12,France,Réseaux sociaux,3,21.19
18078,793,2025-01-15,Italie,Email,1,1.11
18079,586,2024-07-04,Belgique,Réseaux sociaux,2,1.1
18080,807,2024-09-20,Allemagne,Mobile app,1,5.91
18081,750,2024-07-15,Espagne,Mobile app,3,10.75
18082,167,2025-01-04,Espagne,Email,3,5.48
18083,140,2025-06-11,Belgique,Email,4,19.05
18084,139,2024-09-22,France,Réseaux sociaux,3,8.31
18085,881,2024-12-07,Italie,Réseaux sociaux,4,25.37
18086,235,2024-08-11,Belgique,Réseaux sociaux,3,16.82
18087,3,2024-10-06,Italie,Site web,2,11.34
18088,256,2024-08-09,France,Site web,3,26.79
18089,371,2025-05-14,Allemagne,Email,2,24.85
18090,278,2024-12-01,Italie,Réseaux sociaux,4,24.6
18091,516,2024-10-01,France,Mobile app,2,21.85
18092,904,2025-05-19,Belgique,Site web,4,18.43
18093,782,2025-06-05,Allemagne,Email,3,11.0
18094,212,2024-08-26,Allemagne,Site web,2,12.68
18095,216,2024-09-11,Allemagne,Réseaux sociaux,2,19.41
18096,270,2024-11-21,Espagne,Mobile app,4,5.19
18097,476,2024-10-14,France,Mobile app,3,24.83
18098,528,2024-08-18,Italie,Email,1,28.16
18099,928,2025-01-03,Belgique,Site web,1,2.94
18100,64,2024-07-10,Allemagne,Réseaux sociaux,2,0.67
18101,751,2024-09-13,Allemagne,Réseaux sociaux,4,4.28
18102,460,2025-05-19,Allemagne,Mobile app,4,22.8
18103,16,2024-07-20,France,Mobile app,4,3.23
18104,564,2025-02-11,Belgique,Réseaux sociaux,3,11.17
18105,19,2024-07-05,France,Réseaux sociaux,3,1.89
18106,325,2025-01-23,Belgique,Site web,3,12.98
18107,908,2025-02-24,Italie,Email,1,18.12
18108,93,2025-04-15,Espagne,Site web,2,18.86
18109,773,2025-04-15,Belgique,Site web,3,15.57
18110,810,2025-05-19,France,Réseaux sociaux,2,28.14
18111,17,2025-05-17,France,Site web,4,15.93
18112,623,2025-06-15,France,Site web,3,25.78
18113,840,2025-03-29,Espagne,Site web,3,29.79
18114,872,2024-08-22,Belgique,Mobile app,3,6.89
18115,488,2024-10-04,Belgique,Email,2,7.97
18116,94,2025-01-13,Belgique,Email,1,15.66
18117,10,2024-12-14,Belgique,Mobile app,1,5.47
18118,724,2025-06-15,Allemagne,Réseaux sociaux,4,16.92
18119,749,2024-11-26,Allemagne,Réseaux sociaux,2,20.53
18120,766,2025-05-28,France,Email,3,1.81
18121,528,2024-08-19,Allemagne,Email,1,20.44
18122,489,2024-09-14,Belgique,Réseaux sociaux,4,4.78
18123,144,2024-06-21,Belgique,Site web,1,8.98
18124,554,2025-04-24,Allemagne,Email,2,22.16
18125,515,2024-08-29,Italie,Site web,4,4.91
18126,919,2025-02-04,France,Email,2,15.95
18127,470,2025-03-18,Espagne,Mobile app,4,17.68
18128,377,2024-07-14,France,Email,2,4.93
18129,668,2024-07-11,France,Mobile app,3,8.24
18130,494,2025-04-11,France,Site web,3,18.19
18131,685,2024-07-24,Allemagne,Réseaux sociaux,2,13.84
18132,484,2024-09-27,France,Site web,2,19.8
18133,452,2025-04-28,Belgique,Site web,1,25.64
18134,998,2025-04-15,France,Site web,1,4.05
18135,536,2024-08-23,Belgique,Mobile app,4,2.12
18136,787,2025-01-08,Allemagne,Email,2,20.0
18137,75,2024-08-02,Allemagne,Réseaux sociaux,2,23.12
18138,40,2025-04-13,France,Site web,2,13.48
18139,302,2024-12-11,Belgique,Site web,1,11.82
18140,552,2025-01-15,Belgique,Site web,1,17.9
18141,62,2025-04-06,Belgique,Mobile app,3,16.54
18142,750,2024-11-05,Belgique,Mobile app,4,14.71
18143,503,2025-03-22,Espagne,Mobile app,1,24.56
18144,999,2024-08-23,Allemagne,Email,4,5.21
18145,245,2024-08-13,Belgique,Email,4,20.44
18146,18,2025-01-08,Espagne,Site web,1,22.24
18147,652,2025-06-12,Espagne,Réseaux sociaux,2,27.04
18148,398,2024-08-26,Allemagne,Mobile app,2,28.35
18149,594,2024-09-18,Italie,Email,3,15.24
18150,189,2025-04-16,France,Email,2,13.01
18151,620,2024-06-18,Allemagne,Réseaux sociaux,2,15.12
18152,746,2024-10-19,Italie,Mobile app,1,21.98
18153,780,2025-05-13,France,Email,4,0.52
18154,104,2024-08-20,France,Réseaux sociaux,2,5.22
18155,923,2025-04-08,France,Réseaux sociaux,1,27.23
18156,646,2024-09-28,Espagne,Mobile app,4,5.86
18157,344,2024-12-31,Belgique,Mobile app,1,6.85
18158,371,2025-04-26,France,Mobile app,2,28.18
18159,33,2024-06-23,Belgique,Site web,2,8.83
18160,749,2024-12-26,France,Email,1,8.71
18161,374,2024-12-27,Espagne,Réseaux sociaux,3,27.71
18162,848,2025-05-28,France,Site web,4,11.25
18163,178,2024-07-07,Allemagne,Mobile app,4,14.82
18164,12,2024-11-14,Italie,Email,2,16.81
18165,863,2024-08-06,France,Email,1,26.05
18166,953,2024-08-18,Italie,Site web,1,2.33
18167,741,2024-07-03,Italie,Réseaux sociaux,2,7.83
18168,821,2024-12-14,Espagne,Site web,1,17.61
18169,781,2024-08-14,Italie,Email,2,13.04
18170,890,2025-05-09,Espagne,Réseaux sociaux,3,8.35
18171,456,2024-08-05,France,Site web,4,12.29
18172,870,2024-09-16,Belgique,Site web,3,28.99
18173,643,2025-05-15,Espagne,Mobile app,1,0.63
18174,249,2025-02-06,Italie,Email,4,4.41
18175,448,2025-05-05,Italie,Mobile app,2,0.56
18176,980,2024-11-04,France,Mobile app,2,17.8
18177,570,2025-01-23,Espagne,Réseaux sociaux,4,0.39
18178,4,2025-04-15,France,Réseaux sociaux,3,13.62
18179,236,2024-10-01,Espagne,Email,3,25.78
18180,173,2024-12-11,Belgique,Réseaux sociaux,2,2.92
18181,322,2024-09-18,Allemagne,Email,1,10.96
18182,371,2024-12-08,France,Réseaux sociaux,2,11.34
18183,548,2024-08-22,Italie,Mobile app,1,10.87
18184,791,2025-03-17,France,Email,1,21.82
18185,749,2024-07-27,Espagne,Mobile app,4,0.13
18186,787,2025-03-19,France,Réseaux sociaux,4,23.4
18187,296,2024-09-19,Belgique,Mobile app,2,25.17
18188,840,2024-08-16,Espagne,Réseaux sociaux,4,12.94
18189,400,2025-02-18,Italie,Site web,2,26.61
18190,58,2025-02-05,Italie,Mobile app,4,11.43
18191,875,2025-04-04,Espagne,Email,3,20.84
18192,530,2024-07-01,Belgique,Mobile app,3,11.66
18193,548,2024-07-11,France,Mobile app,3,1.14
18194,408,2024-11-08,Allemagne,Email,4,2.5
18195,641,2024-08-06,Italie,Email,1,13.26
18196,513,2024-06-15,Belgique,Site web,4,29.7
18197,64,2024-10-04,Belgique,Réseaux sociaux,3,5.33
18198,574,2024-12-10,Belgique,Réseaux sociaux,2,26.87
18199,878,2025-01-06,France,Email,1,27.58
18200,420,2025-04-21,Belgique,Mobile app,3,12.29
18201,843,2024-12-22,Belgique,Réseaux sociaux,4,13.85
18202,146,2025-03-05,Espagne,Email,2,15.08
18203,272,2025-04-03,Espagne,Email,4,23.11
18204,17,2024-11-15,Belgique,Site web,2,3.71
18205,792,2025-01-14,Belgique,Mobile app,3,9.86
18206,98,2025-01-11,Espagne,Site web,2,5.12
18207,452,2025-03-24,France,Site web,2,26.35
18208,739,2024-11-18,Espagne,Mobile app,2,2.12
18209,975,2025-05-26,Espagne,Email,3,22.43
18210,898,2025-01-04,Espagne,Mobile app,2,13.19
18211,243,2024-12-13,Espagne,Site web,4,21.44
18212,479,2025-02-21,Allemagne,Site web,1,26.7
18213,201,2025-01-02,Italie,Mobile app,4,10.19
18214,906,2024-10-30,France,Site web,2,6.81
18215,949,2025-04-16,France,Email,2,19.51
18216,473,2025-02-05,Belgique,Email,3,29.93
18217,179,2025-01-25,Allemagne,Mobile app,4,21.89
18218,508,2025-03-20,Belgique,Mobile app,2,23.87
18219,453,2025-05-06,France,Email,3,18.9
18220,270,2025-04-02,France,Réseaux sociaux,3,11.05
18221,234,2024-11-19,Belgique,Réseaux sociaux,3,19.64
18222,624,2025-04-02,Italie,Réseaux sociaux,3,3.86
18223,486,2024-09-20,Belgique,Mobile app,2,14.66
18224,1000,2025-01-04,Italie,Email,2,17.19
18225,578,2025-06-13,Italie,Email,3,27.2
18226,338,2024-11-20,Espagne,Email,3,27.59
18227,861,2024-08-18,France,Email,4,1.8
18228,949,2024-12-27,Espagne,Mobile app,3,18.96
18229,757,2025-05-14,France,Email,3,23.89
18230,757,2024-12-26,Espagne,Email,2,16.09
18231,980,2024-08-03,Italie,Site web,1,2.87
18232,448,2025-04-23,Espagne,Site web,4,6.98
18233,584,2024-06-29,Allemagne,Site web,2,9.41
18234,357,2024-09-03,Espagne,Site web,3,19.88
18235,49,2024-07-13,Espagne,Mobile app,3,1.97
18236,496,2025-02-02,Espagne,Réseaux sociaux,3,16.49
18237,346,2024-11-04,Allemagne,Site web,4,3.27
18238,702,2025-05-07,France,Site web,3,11.85
18239,293,2024-10-08,Espagne,Site web,1,12.77
18240,689,2024-07-29,France,Mobile app,4,13.56
18241,964,2025-02-04,Belgique,Réseaux sociaux,4,21.33
18242,673,2025-06-01,Italie,Email,3,2.44
18243,150,2024-11-22,Belgique,Site web,4,8.05
18244,582,2024-11-10,Allemagne,Réseaux sociaux,4,19.23
18245,545,2024-11-08,Allemagne,Email,1,28.31
18246,796,2024-10-09,France,Site web,2,18.62
18247,856,2024-11-07,France,Mobile app,1,26.5
18248,260,2024-06-24,Espagne,Mobile app,2,29.05
18249,322,2024-10-15,Belgique,Mobile app,1,26.52
18250,77,2024-12-21,France,Email,3,29.17
18251,110,2024-08-31,France,Mobile app,1,23.31
18252,817,2025-04-02,France,Réseaux sociaux,4,26.61
18253,896,2024-06-21,Italie,Email,4,14.74
18254,651,2024-09-06,France,Mobile app,4,10.36
18255,547,2024-12-01,Italie,Réseaux sociaux,3,29.99
18256,423,2025-04-12,Allemagne,Réseaux sociaux,1,2.93
18257,394,2025-02-17,Espagne,Site web,2,28.75
18258,235,2025-04-02,Belgique,Site web,1,12.93
18259,330,2024-08-11,France,Réseaux sociaux,1,0.67
18260,712,2024-12-06,Italie,Site web,2,24.09
18261,325,2025-05-17,France,Site web,1,13.33
18262,151,2025-01-30,France,Email,4,23.96
18263,546,2025-04-18,Italie,Mobile app,2,1.34
18264,636,2025-04-05,France,Email,1,29.22
18265,879,2025-04-01,Belgique,Email,2,20.13
18266,32,2024-08-08,Allemagne,Site web,2,1.44
18267,272,2025-02-22,Espagne,Mobile app,3,0.14
18268,836,2025-04-19,France,Email,2,17.82
18269,822,2024-10-10,Italie,Email,2,29.29
18270,636,2024-11-15,Belgique,Email,3,15.72
18271,924,2024-09-17,France,Email,3,10.62
18272,368,2024-08-09,Allemagne,Mobile app,4,28.17
18273,492,2024-06-21,Allemagne,Site web,4,29.52
18274,316,2025-05-30,Italie,Réseaux sociaux,2,23.53
18275,590,2024-09-11,France,Site web,3,21.54
18276,588,2025-05-31,France,Réseaux sociaux,2,0.06
18277,572,2024-12-02,France,Email,2,9.41
18278,597,2024-09-21,Allemagne,Réseaux sociaux,1,27.76
18279,368,2024-12-21,France,Mobile app,2,11.04
18280,80,2024-11-17,France,Mobile app,3,10.04
18281,886,2024-12-13,France,Email,1,16.12
18282,172,2025-03-18,France,Mobile app,1,13.43
18283,258,2024-12-12,Italie,Email,3,25.76
18284,279,2024-11-06,Allemagne,Réseaux sociaux,4,2.45
18285,504,2025-05-23,Espagne,Site web,3,19.76
18286,733,2024-09-02,Italie,Site web,1,20.92
18287,558,2024-12-11,France,Réseaux sociaux,3,26.4
18288,491,2024-08-04,Espagne,Site web,3,12.47
18289,585,2024-11-23,Belgique,Email,4,8.85
18290,566,2024-07-04,Espagne,Réseaux sociaux,2,18.8
18291,839,2024-09-18,Italie,Email,3,21.75
18292,733,2024-08-10,Allemagne,Site web,2,5.13
18293,893,2025-05-29,Italie,Email,3,4.74
18294,337,2025-02-18,Allemagne,Mobile app,3,7.91
18295,521,2025-06-08,Allemagne,Site web,4,7.44
18296,326,2024-07-24,Allemagne,Mobile app,3,22.52
18297,172,2024-10-07,Belgique,Mobile app,4,15.92
18298,84,2024-11-07,Espagne,Réseaux sociaux,3,16.43
18299,842,2024-07-05,Italie,Réseaux sociaux,1,0.44
18300,841,2024-10-29,Italie,Email,1,29.83
18301,524,2024-12-12,Allemagne,Email,4,24.89
18302,481,2025-06-03,Belgique,Site web,3,13.31
18303,544,2024-11-12,Belgique,Email,1,2.01
18304,418,2025-05-25,France,Email,3,20.83
18305,339,2025-02-23,Belgique,Réseaux sociaux,4,16.05
18306,801,2025-05-19,Allemagne,Réseaux sociaux,3,20.33
18307,320,2024-11-30,Allemagne,Mobile app,2,20.33
18308,304,2024-07-15,Espagne,Email,4,4.64
18309,272,2025-02-02,Allemagne,Réseaux sociaux,4,9.86
18310,690,2024-10-07,Espagne,Site web,2,0.53
18311,114,2024-10-30,Belgique,Email,3,29.47
18312,407,2025-04-29,France,Site web,1,24.19
18313,26,2024-12-31,Italie,Mobile app,4,27.86
